APPLICATION NUMBER,TYPE,YEAR ISSUED,PRINCIPAL DUE,ADDRESS, 
   140631,PERMIT,2008,2210.1,238 W TIOGA ST , 
   140697,PERMIT,2008,17651.51,713 DORSET ST , 
   140764,PERMIT,2008,24646.1,3514 SOLLY AVE , 
   140779,PERMIT,2008,17506.1,826 S SAINT BERNARD ST , 
   140815,PERMIT,2008,4222.59,2425 W LEHIGH AVE , 
   140899,PERMIT,2008,1791.93,1236 S DOVER ST , 
   140904,PERMIT,2008,5637.89,110 HERMAN ST , 
   140935,PERMIT,2008,5884.16,407 W COURTLAND ST , 
   141006,PERMIT,2008,1994.7,2520 MASTER ST , 
   141007,PERMIT,2008,1909.67,2605 N 09TH ST , 
   141161,PERMIT,2008,4433.7,4527 N BOUVIER ST , 
   141187,PERMIT,2008,44.53,903 S 54TH ST , 
   141471,PERMIT,2008,4287.2,425 E SOMERSET ST , 
   141472,PERMIT,2008,7432.74,4172 TACOMA ST , 
   141473,PERMIT,2008,18819.84,1975 ELSTON ST , 
   141477,PERMIT,2008,4287.2,425 E SOMERSET ST , 
   141611,PERMIT,2008,8069.7,18 N HIRST ST , 
   141660,PERMIT,2008,4764.17,611 PALLAS ST , 
   141672,PERMIT,2008,3713.87,2342 W FIRTH ST , 
   141825,PERMIT,2008,2001.52,2530 INGERSOLL ST , 
   141865,PERMIT,2008,5559.08,2524 W MONTGOMERY AVE , 
   141904,PERMIT,2008,598.7,3037 N 08TH ST , 
   141908,PERMIT,2008,2630.85,4012 N 06TH ST , 
   141958,PERMIT,2008,2818.37,4613 GERMANTOWN AVE , 
   142185,PERMIT,2008,9592.23,5902 W COLUMBIA AVE , 
   142216,PERMIT,2008,8895.81,2240 TASKER ST , 
   142303,PERMIT,2008,16042.49,8816 RIDGE AVE , 
   142311,PERMIT,2008,16042.49,8816 RIDGE AVE , 
   142337,PERMIT,2008,8895.81,2240 TASKER ST , 
   142378,PERMIT,2008,5228.75,2032 GRANITE ST , 
   142476,PERMIT,2008,1373.79,3507 N 08TH ST , 
   142585,PERMIT,2008,24533.01,6957 OGONTZ AVE , 
   142645,PERMIT,2008,387.04,2739 JEFFERSON ST , 
   142646,PERMIT,2008,387.04,2739 JEFFERSON ST , 
   142751,PERMIT,2008,5038.06,1247 N 17TH ST , 
   142777,PERMIT,2008,1409.3,3713 OLD YORK RD , 
   142856,PERMIT,2008,1785.29,1225 W BUTLER ST , 
   142876,PERMIT,2008,2918.52,1431 S PATTON ST , 
   142895,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   142899,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   142904,PERMIT,2008,1823.62,1433 N REDFIELD ST , 
   142935,PERMIT,2008,4571.98,6214 CATHARINE ST , 
   142945,PERMIT,2008,10873.39,770 SMYLIE RD , 
   142945,PERMIT,2008,12804.27,770 SMYLIE RD , 
   142950,PERMIT,2008,9237.24,651 N 63RD ST , 
   142991,PERMIT,2008,5853.23,4453 N GRATZ ST , 
   143031,PERMIT,2008,5966.13,6137 N WOODSTOCK ST , 
   143054,PERMIT,2008,2588.18,2944 N 23RD ST , 
   143055,PERMIT,2008,1009.64,2862 N ORKNEY ST , 
   143127,PERMIT,2008,32817.61,2034 W ALLEGHENY AVE , 
   143321,PERMIT,2008,2219.82,8501 RISING SUN AVE A, 
   143648,PERMIT,2008,5567.23,125 N PEACH ST , 
   143665,PERMIT,2008,8875.45,770 UNION ST , 
   143666,PERMIT,2008,8875.45,768 UNION ST , 
   143670,PERMIT,2008,8446.17,760 UNION ST , 
   143681,PERMIT,2008,1669.37,2603 N 12TH ST , 
   143723,PERMIT,2008,4223.71,2928 W CLEMENTINE ST , 
   143897,PERMIT,2008,0,2333 RIPLEY ST , 
   143950,PERMIT,2008,32256.21,5423 GRAYS AVE , 
   143954,PERMIT,2008,5038.06,1247 N 17TH ST , 
   144202,PERMIT,2008,3391.48,2306 N BOUVIER ST , 
   144215,PERMIT,2008,2052.74,2049 WATKINS ST , 
   144391,PERMIT,2008,2455.2,2721 WEBB ST , 
   144474,PERMIT,2008,544.2,4160 POPLAR ST , 
   144477,PERMIT,2008,4765.83,1236 N 52ND ST , 
   144593,PERMIT,2008,7432.74,4172 TACOMA ST , 
   144726,PERMIT,2008,4634.07,3602 FRANKFORD AVE , 
   144792,PERMIT,2008,7432.74,4172 TACOMA ST , 
   144793,PERMIT,2008,2994.1,5524 CATHARINE ST , 
   144810,PERMIT,2008,1343740.03,8401 EXECUTIVE AVE , 
   144816,PERMIT,2008,8892.76,1816 E ONTARIO ST , 
   144954,PERMIT,2008,7710.34,5840 MALVERN AVE , 
   144979,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   144992,PERMIT,2008,6234.69,246 S 52ND ST , 
   144993,PERMIT,2008,6234.69,246 S 52ND ST , 
   144998,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   145075,PERMIT,2008,3189.11,2130 S 57TH ST , 
   145139,PERMIT,2008,6263.37,6145 REINHARD ST , 
   145403,PERMIT,2008,13916.92,7003 FORREST AVE , 
   145411,PERMIT,2008,9071.85,3419 JUDSON ST , 
   145418,PERMIT,2008,6617.44,270 S ALDEN ST , 
   145464,PERMIT,2008,1971.47,2828 N HUTCHINSON ST , 
   145587,PERMIT,2008,6536.91,3224 N 17TH ST , 
   145607,PERMIT,2008,23823.35,2330 79TH AVE , 
   145608,PERMIT,2008,10873.39,770 SMYLIE RD , 
   145608,PERMIT,2008,12804.27,770 SMYLIE RD , 
   145773,PERMIT,2008,8835.91,724 UNION ST , 
   146042,PERMIT,2008,6263.37,6145 REINHARD ST , 
   146171,PERMIT,2008,3292.4,2522 RIDGE AVE , 
   146214,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   146220,PERMIT,2008,13517.01,5728 CEDAR AVE , 
   146221,PERMIT,2008,1774.09,610 FERNON ST , 
   146223,PERMIT,2008,3396.69,827 S ALDEN ST , 
   146256,PERMIT,2008,598.7,3037 N 08TH ST , 
   146268,PERMIT,2008,3215.17,2553 N STANLEY ST , 
   146317,PERMIT,2008,682.79,2409 S 72ND ST , 
   146408,PERMIT,2008,4359.96,660 N CONESTOGA ST , 
   146472,PERMIT,2008,3970.47,2817 N TAYLOR ST , 
   146728,PERMIT,2008,5304.03,4110 OGDEN ST , 
   146731,PERMIT,2008,4332.91,2031 W INDIANA AVE , 
   146779,PERMIT,2008,1971.47,2828 N HUTCHINSON ST , 
   146802,PERMIT,2008,43081.61,6948 TORRESDALE AVE , 
   146848,PERMIT,2008,3630.39,2242 N BANCROFT ST , 
   147122,PERMIT,2008,1528.43,3304 ELLA ST , 
   147159,PERMIT,2008,0,6001 MARKET ST , 
   147164,PERMIT,2008,6164,5142 MARKET ST , 
   147291,PERMIT,2008,7863.04,2220 W CUMBERLAND ST , 
   147481,PERMIT,2008,2288.64,1629 CECIL B MOORE AVE , 
   147512,PERMIT,2008,1409.3,3713 OLD YORK RD , 
   147567,PERMIT,2008,861.43,2938 N TAYLOR ST , 
   147640,PERMIT,2008,12781.33,930 N 63RD ST , 
   147665,PERMIT,2008,2626.12,1334 W CLEARFIELD ST , 
   147696,PERMIT,2008,0,3038 EDGEMONT ST , 
   147699,PERMIT,2008,3525.11,3421 W CLEARFIELD ST , 
   147706,PERMIT,2008,1225.43,2833 N NEWKIRK ST , 
   147718,PERMIT,2008,766.53,1966 N NAPA ST , 
   147755,PERMIT,2008,5315.82,710 W VENANGO ST , 
   147881,PERMIT,2008,410.55,1356R UNITY ST , 
   147992,PERMIT,2008,800.87,1552R WADSWORTH AVE , 
   148007,PERMIT,2008,8421.84,712 UNION ST , 
   148011,PERMIT,2008,8835.91,716 UNION ST , 
   148039,PERMIT,2008,1801.91,3060 RUTH ST , 
   148058,PERMIT,2008,1801.7,954 N 43RD ST , 
   148060,PERMIT,2008,2061.12,3231 N REESE ST , 
   148095,PERMIT,2008,9592.23,5902 W COLUMBIA AVE , 
   148198,PERMIT,2008,6281.31,5822 STOCKTON RD , 
   148347,PERMIT,2008,15669.1,1500 N 26TH ST , 
   148350,PERMIT,2008,8412.33,1982 W CHELTENHAM AVE , 
   148376,PERMIT,2008,0,322 BELGRADE ST , 
   148422,PERMIT,2008,1774.09,610 FERNON ST , 
   148433,PERMIT,2008,9532.55,538 W ROCKLAND ST , 
   148472,PERMIT,2008,6248.7,706 E CHELTEN AVE , 
   148682,PERMIT,2008,2520.29,1623 KINSEY ST , 
   148750,PERMIT,2008,3409.92,1314 W CUMBERLAND ST , 
   148842,PERMIT,2008,0,1531 E HUNTING PARK AVE , 
   148912,PERMIT,2008,2758.41,758 BROOKLYN ST , 
   148977,PERMIT,2008,4216.99,4520 FRANKFORD AVE , 
   148980,PERMIT,2008,9919.99,830 S 49TH ST , 
   149148,PERMIT,2008,118254.13,7071 MILNOR ST , 
   149178,PERMIT,2008,1660.99,2182 E HUNTINGDON ST , 
   149271,PERMIT,2008,3860.85,2731 CECIL B MOORE AVE , 
   149479,PERMIT,2008,4452.12,4451 N CLEVELAND ST , 
   149483,PERMIT,2008,8942.34,3903 ASPEN ST , 
   149485,PERMIT,2008,8816.69,3925 ASPEN ST , 
   149505,PERMIT,2008,13517.01,5728 CEDAR AVE , 
   149512,PERMIT,2008,4452.12,4451 N CLEVELAND ST , 
   149535,PERMIT,2008,1883.86,1822 FERNON ST , 
   149668,PERMIT,2008,5637.89,110 HERMAN ST , 
   149706,PERMIT,2008,8466.3,5104 CHESTER AVE , 
   149725,PERMIT,2008,2458.3,2504 W STERNER ST , 
   149730,PERMIT,2008,4527.85,6530 GUYER AVE , 
   149744,PERMIT,2008,23348.52,6306 WOODBINE AVE , 
   149770,PERMIT,2008,8328.02,7167 N 19TH ST , 
   149817,PERMIT,2008,16797.12,5130 SPRUCE ST , 
   149866,PERMIT,2008,411.19,620 W LEHIGH AVE , 
   149907,PERMIT,2008,1895.44,838 LELAND ST , 
   150096,PERMIT,2008,2779.67,1553 S GARNET ST , 
   150108,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150109,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150111,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150112,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150115,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150117,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150169,PERMIT,2008,3254.81,4605 GERMANTOWN AVE , 
   150201,PERMIT,2008,11308.22,4601 N MARVINE ST , 
   150217,PERMIT,2008,39.54,1808 N 07TH ST , 
   150219,PERMIT,2008,39.54,1808 N 07TH ST , 
   150245,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150303,PERMIT,2008,856.62,1752 N DOVER ST , 
   150330,PERMIT,2008,2843.88,18 S 62ND ST , 
   150438,PERMIT,2008,8951.06,3517 HAVERFORD AVE , 
   150485,PERMIT,2008,2202.84,3029 COLLINS ST , 
   150510,PERMIT,2008,1676.27,2135 N LAMBERT ST , 
   150513,PERMIT,2008,8900.38,5904 OSAGE AVE , 
   150533,PERMIT,2008,1250.69,1930 ANNIN ST , 
   150659,PERMIT,2008,10308.59,243 W SCHOOL HOUSE LN , 
   150668,PERMIT,2008,5468.01,2114 BELLEVUE ST , 
   150721,PERMIT,2008,7295.89,3926 MOUNT VERNON ST , 
   150851,PERMIT,2008,8069.7,18 N HIRST ST , 
   150873,PERMIT,2008,571265.02,1501 MARKET ST S, 
   150902,PERMIT,2008,4376.86,4914 N SMEDLEY ST , 
   150920,PERMIT,2008,6900.84,3053 N 22ND ST , 
   150948,PERMIT,2008,5283.39,2606 N MYRTLEWOOD ST , 
   150971,PERMIT,2008,46340.88,1900 RIPLEY ST , 
   150999,PERMIT,2008,43671.52,4923 MERION AVE , 
   151134,PERMIT,2008,2852.56,2501 N 32ND ST , 
   151189,PERMIT,2008,2544.35,2924 W CLEMENTINE ST , 
   151290,PERMIT,2008,12446.35,4245 LANCASTER AVE , 
   151290,PERMIT,2008,12446.35,4245 LANCASTER WLK , 
   151368,PERMIT,2008,1253.7,2633 N DARIEN ST , 
   151386,PERMIT,2008,17653.4,1641 WYNSAM ST , 
   151426,PERMIT,2008,8466.3,5104 CHESTER AVE , 
   151481,PERMIT,2008,5215.25,2638 N MYRTLEWOOD ST , 
   151852,PERMIT,2008,4486.05,4206 WESTMINSTER AVE , 
   151862,PERMIT,2008,152.05,5933 LOCUST ST , 
   151977,PERMIT,2008,1225.43,2833 N NEWKIRK ST , 
   151982,PERMIT,2008,1583.12,3047 REDNER ST , 
   152058,PERMIT,2008,916.29,3867 JASPER ST , 
   152147,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   152175,PERMIT,2008,0,1531 E HUNTING PARK AVE , 
   152202,PERMIT,2008,5333.73,5345 PENTRIDGE ST , 
   152283,PERMIT,2008,1164.73,911 N 46TH ST , 
   152343,PERMIT,2008,9760.36,1645 BELFIELD AVE , 
   152347,PERMIT,2008,9760.36,1645 BELFIELD AVE , 
   152355,PERMIT,2008,5533.85,1719 N FELTON ST , 
   152445,PERMIT,2008,1826.53,3041 RIDGE AVE , 
   152447,PERMIT,2008,3160.36,3043 RIDGE AVE , 
   152448,PERMIT,2008,5454.65,3045 RIDGE AVE , 
   152452,PERMIT,2008,2544.35,2924 W CLEMENTINE ST , 
   152495,PERMIT,2008,201.69,818 W ALLEGHENY AVE , 
   152566,PERMIT,2008,14224.55,3106 FRANKFORD AVE , 
   152643,PERMIT,2008,6295.81,2825 ORMES ST , 
   152662,PERMIT,2008,15717.83,2419 S OPAL ST , 
   152752,PERMIT,2008,5390.16,1550 MC KEAN ST , 
   152825,PERMIT,2008,7470.29,214 W DUNCANNON AVE , 
   153075,PERMIT,2008,8827.11,230 APSLEY ST , 
   153281,PERMIT,2008,0,1313 LAFAYETTE PL , 
   153550,PERMIT,2008,3247.52,61 E PASTORIUS ST , 
   153593,PERMIT,2008,6901.86,2437 W TORONTO ST , 
   153605,PERMIT,2008,4625.56,3243 HOPE ST , 
   153660,PERMIT,2008,1326.52,529 N ALLISON ST , 
   153685,PERMIT,2008,2597.33,2424 N 26TH ST , 
   153714,PERMIT,2008,2849.73,1734 N TANEY ST , 
   153715,PERMIT,2008,1461.62,228 N 59TH ST , 
   153716,PERMIT,2008,1421.78,643 W SCHILLER ST , 
   153947,PERMIT,2008,328.77,2957 ELLA ST , 
   153990,PERMIT,2008,9101.95,1118 DIVINITY ST , 
   154081,PERMIT,2008,0,849 S 57TH ST , 
   154287,PERMIT,2008,10161.91,1812 S ALDEN ST , 
   154288,PERMIT,2008,2114.07,2931 N CAMAC ST , 
   154371,PERMIT,2008,3001.47,5734 CHRISTIAN ST , 
   154756,PERMIT,2008,5047.56,1385 NARRAGANSETT ST , 
   154946,PERMIT,2008,3302.67,921 S 23RD ST , 
   154952,PERMIT,2008,1437.73,1115 W CUMBERLAND ST , 
   155011,PERMIT,2008,8330.92,1412 N 29TH ST , 
   155026,PERMIT,2008,552.6,269 W THAYER ST , 
   155037,PERMIT,2008,2154.85,3318 N UBER ST , 
   155068,PERMIT,2008,4735.31,4904 PASCHALL AVE , 
   155071,PERMIT,2008,0,4906 PASCHALL AVE , 
   155217,PERMIT,2008,82262.36,284 PARKER AVE , 
   155441,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   155465,PERMIT,2008,7951.9,4529 GERMANTOWN AVE , 
   155512,PERMIT,2008,9245.64,3226 N SPANGLER ST , 
   155516,PERMIT,2008,4972.92,134 E TULPEHOCKEN ST , 
   155562,PERMIT,2008,3644.53,1714 N PEACH ST , 
   155587,PERMIT,2008,714.06,117 E LIPPINCOTT ST , 
   155597,PERMIT,2008,7894.58,6134 OSAGE AVE , 
   155651,PERMIT,2008,3599.48,1835 MORRIS ST , 
   155954,PERMIT,2008,18002.62,5409 N 12TH ST , 
   155963,PERMIT,2008,13897.99,7307 BRIAR RD , 
   156002,PERMIT,2008,18153.49,3521 INDIAN QUEEN LN , 
   156013,PERMIT,2008,9464.73,5613 BAYNTON ST , 
   156162,PERMIT,2008,4282.16,3955 WYALUSING AVE , 
   156269,PERMIT,2008,66828.83,8046 FRANKFORD AVE , 
   156315,PERMIT,2008,528.15,2443 N NATRONA ST , 
   156317,PERMIT,2008,0,1011 PALLAS ST , 
   156573,PERMIT,2008,1959.29,2071 CHELTEN AVE , 
   156685,PERMIT,2008,4774.48,4222 N HICKS ST , 
   157026,PERMIT,2008,935.33,516 MC KEAN ST , 
   157356,PERMIT,2008,11579.06,5549 ARDLEIGH ST , 
   157362,PERMIT,2008,1712.24,3411 N ORIANNA ST , 
   157485,PERMIT,2008,3468.75,4934 N 17TH ST , 
   157522,PERMIT,2008,8880.36,516 E THELMA ST , 
   157808,PERMIT,2008,7094.59,1930 W WESTMORELAND ST , 
   158019,PERMIT,2008,4133.75,66 DEARBORN ST , 
   158020,PERMIT,2008,7060.92,5357 MORSE ST , 
   158188,PERMIT,2008,8619.02,751 N 40TH ST , 
   158198,PERMIT,2008,8606.84,751 N 40TH ST A, 
   158198,PERMIT,2008,8619.02,751 N 40TH ST , 
   158201,PERMIT,2008,7603.89,5744 KEMBLE AVE , 
   158208,PERMIT,2008,8118.37,1818 W VENANGO ST , 
   158209,PERMIT,2008,753.26,1516 W CUMBERLAND ST , 
   158211,PERMIT,2008,2968.49,157 W PRICE ST , 
   158226,PERMIT,2008,8775.64,731 N 40TH ST , 
   158252,PERMIT,2008,0,2650 SYLMAR ST , 
   158296,PERMIT,2008,6628.99,3460 EMERALD ST , 
   158413,PERMIT,2008,7470.29,214 W DUNCANNON AVE , 
   158415,PERMIT,2008,6942.5,1952 ROWAN ST , 
   158480,PERMIT,2008,2621.79,2006 S 07TH ST , 
   158486,PERMIT,2008,8396.15,2526 E DAUPHIN ST , 
   158503,PERMIT,2008,2920.55,4828 WESTMINSTER AVE , 
   158602,PERMIT,2008,4261.82,331 PORTER ST , 
   158687,PERMIT,2008,1461.62,228 N 59TH ST , 
   158817,PERMIT,2008,8396.15,2526 E DAUPHIN ST , 
   158829,PERMIT,2008,2353.31,3039 N SYDENHAM ST , 
   158947,PERMIT,2008,3325.37,2817 N TANEY ST , 
   159077,PERMIT,2008,5038.06,1247 N 17TH ST , 
   159126,PERMIT,2008,3419.52,2340 W SERGEANT ST , 
   159161,PERMIT,2008,6098.83,7035 WOODLAND AVE , 
   159163,PERMIT,2008,7007.42,7037 WOODLAND AVE , 
   159203,PERMIT,2008,714.06,117 E LIPPINCOTT ST , 
   159246,PERMIT,2008,0,2239 SIMON ST , 
   159375,PERMIT,2008,2018.76,2026 N ORIANNA ST , 
   159437,PERMIT,2008,2718.76,3037 N 35TH ST , 
   159509,PERMIT,2008,5175.63,1726 N REDFIELD ST , 
   159729,PERMIT,2008,5175.63,1726 N REDFIELD ST , 
   159842,PERMIT,2008,17653.4,1641 WYNSAM ST , 
   159898,PERMIT,2008,23823.35,2330 79TH AVE , 
   159924,PERMIT,2008,6746.83,4738 UPLAND ST , 
   160084,PERMIT,2008,100.6,4545 N MARVINE ST , 
   160124,PERMIT,2008,16042.49,8816 RIDGE AVE , 
   160300,PERMIT,2008,0,1608 N BOUVIER ST , 
   160396,PERMIT,2008,1373.79,3507 N 08TH ST , 
   160401,PERMIT,2008,6942.5,1952 ROWAN ST , 
   160468,PERMIT,2008,3644.53,1714 N PEACH ST , 
   160553,PERMIT,2008,8942.34,3903 ASPEN ST , 
   160555,PERMIT,2008,1780.85,3912 ASPEN ST , 
   160558,PERMIT,2008,8816.69,3925 ASPEN ST , 
   160567,PERMIT,2008,8421.84,712 UNION ST , 
   160569,PERMIT,2008,8835.91,716 UNION ST , 
   160573,PERMIT,2008,8835.91,724 UNION ST , 
   160580,PERMIT,2008,8446.17,760 UNION ST , 
   160588,PERMIT,2008,8775.64,731 N 40TH ST , 
   160598,PERMIT,2008,8619.02,751 N 40TH ST , 
   160600,PERMIT,2008,8606.84,751 N 40TH ST A, 
   160600,PERMIT,2008,8619.02,751 N 40TH ST , 
   160724,PERMIT,2008,2663.26,2451 N CARLISLE ST , 
   160769,PERMIT,2008,5881.05,1302 S 54TH ST , 
   161116,PERMIT,2008,2621.79,2006 S 07TH ST , 
   161293,PERMIT,2008,13377.53,1915 CONLYN ST , 
   161307,PERMIT,2008,1753.18,1845 N NEWKIRK ST , 
   161558,PERMIT,2008,14465.25,360 N SIMPSON ST , 
   161582,PERMIT,2008,0,3204 COTTMAN AVE , 
   161642,PERMIT,2008,21.56,2751 N FRONT ST , 
   161646,PERMIT,2008,9569.79,3045 RICHMOND ST , 
   161702,PERMIT,2008,4507.11,1918 S NORWOOD ST , 
   161828,PERMIT,2008,2455.2,2721 WEBB ST , 
   161850,PERMIT,2008,1765.23,4226 W GIRARD AVE , 
   161860,PERMIT,2008,865.03,703 BROOKLYN ST , 
   161862,PERMIT,2008,865.03,705 BROOKLYN ST , 
   161864,PERMIT,2008,1810.56,707 BROOKLYN ST , 
   161867,PERMIT,2008,1202.22,635 N 43RD ST , 
   161870,PERMIT,2008,1019.77,637 N 43RD ST , 
   161875,PERMIT,2008,1019.77,643 N 43RD ST , 
   161882,PERMIT,2008,669.81,649 N 43RD ST , 
   161890,PERMIT,2008,1765.23,4226 W GIRARD AVE , 
   161971,PERMIT,2008,33599.52,1339 W 65TH AVE , 
   161990,PERMIT,2008,9041,620 E CORNWALL ST , 
   162048,PERMIT,2008,4527.85,6530 GUYER AVE , 
   162055,PERMIT,2008,903.83,1110 UNION ST , 
   162206,PERMIT,2008,3654.94,4855 N SYDENHAM ST , 
   162219,PERMIT,2008,1054.76,2509 N REESE ST , 
   162301,PERMIT,2008,8446.17,760 UNION ST , 
   162305,PERMIT,2008,8875.45,768 UNION ST , 
   162306,PERMIT,2008,8875.45,770 UNION ST , 
   162332,PERMIT,2008,1893.84,1038 DALY ST , 
   162361,PERMIT,2008,2139.39,2936 CECIL B MOORE AVE , 
   162376,PERMIT,2008,3300.04,731 N 02ND ST , 
   162390,PERMIT,2008,9326.4,340 N ROBINSON ST , 
   162426,PERMIT,2008,5376.38,5221 WARREN ST , 
   162670,PERMIT,2008,1583.12,3047 REDNER ST , 
   162733,PERMIT,2008,3826.67,1681 FOULKROD ST , 
   162774,PERMIT,2008,1184.84,2324 S BEULAH ST , 
   162775,PERMIT,2008,1184.78,2351 S BEULAH ST , 
   162804,PERMIT,2008,7966.54,3559 JASPER ST , 
   162836,PERMIT,2008,8460.25,4324 FRANKFORD AVE , 
   162927,PERMIT,2008,3541.47,5646 CHERRY ST , 
   163020,PERMIT,2008,1583.12,3047 REDNER ST , 
   163053,PERMIT,2008,36243.91,6113 OSAGE AVE , 
   163061,PERMIT,2008,3361.21,1905 W VENANGO ST , 
   163433,PERMIT,2008,6589.31,6359 BUIST AVE , 
   163623,PERMIT,2008,86005.32,1201 SANSOM ST , 
   163753,PERMIT,2008,2468.31,316 S 60TH ST , 
   163874,PERMIT,2008,5390.16,1550 MC KEAN ST , 
   163875,PERMIT,2008,1198.64,2557 N 29TH ST , 
   163967,PERMIT,2008,443.99,1651 N 08TH ST , 
   163968,PERMIT,2008,4710.72,2558 N CLEVELAND ST , 
   164014,PERMIT,2008,3826.67,1681 FOULKROD ST , 
   164132,PERMIT,2008,5038.06,1247 N 17TH ST , 
   164187,PERMIT,2008,1574.82,3148 PENNOCK ST , 
   164203,PERMIT,2008,612.45,600 E INDIANA AVE , 
   164251,PERMIT,2008,5038.06,1247 N 17TH ST , 
   164344,PERMIT,2008,2975.19,4703 HAWTHORNE ST , 
   164364,PERMIT,2008,16042.49,8816 RIDGE AVE , 
   164378,PERMIT,2008,2893.36,2145 N NATRONA ST , 
   164460,PERMIT,2008,4138.22,5301 WAKEFIELD ST , 
   164480,PERMIT,2008,684.42,2264 N 21ST ST , 
   164482,PERMIT,2008,684.42,2264 N 21ST ST , 
   164517,PERMIT,2008,0,1304 MOUNT VERNON ST , 
   164560,PERMIT,2008,3302.67,921 S 23RD ST , 
   164604,PERMIT,2008,9760.36,1645 BELFIELD AVE , 
   164661,PERMIT,2008,579.18,2743 N MARVINE ST , 
   164693,PERMIT,2008,3721.01,901 W BUTLER ST , 
   164710,PERMIT,2008,1528.58,5521 LINDBERGH BLV , 
   164724,PERMIT,2008,1880.66,222 E CLAPIER ST , 
   164841,PERMIT,2008,0,719 E CHELTEN AVE , 
   165070,PERMIT,2008,3708.17,1843 N 33RD ST , 
   165287,PERMIT,2008,15054.5,1530 SNYDER AVE , 
   165636,PERMIT,2008,9697.05,5504 MEDIA ST , 
   165647,PERMIT,2008,7269.36,332 E GORGAS LN , 
   165711,PERMIT,2008,1564.32,1103 W NEVADA ST , 
   165770,PERMIT,2008,17030.68,800 CHANDLER ST , 
   165774,PERMIT,2008,5533.85,1719 N FELTON ST , 
   165801,PERMIT,2008,1583.12,3047 REDNER ST , 
   165844,PERMIT,2008,1256.08,2643 EARP ST , 
   165854,PERMIT,2008,7240.56,5833 TRINITY ST , 
   166251,PERMIT,2008,4146.04,2311 W ATLANTIC ST , 
   166337,PERMIT,2008,4924.38,1746 S 24TH ST , 
   166368,PERMIT,2008,5038.06,1247 N 17TH ST , 
   166482,PERMIT,2008,13734.35,526 W GIRARD AVE , 
   166589,PERMIT,2008,5296.32,31 S FALLON ST , 
   166626,PERMIT,2008,8880.36,516 E THELMA ST , 
   166685,PERMIT,2008,1414.65,3037 AMBER ST , 
   166687,PERMIT,2008,1414.65,3037 AMBER ST , 
   166732,PERMIT,2008,2239.97,1771 FRANKFORD AVE , 
   166790,PERMIT,2008,8119.19,5725 KINGSESSING AVE , 
   166807,PERMIT,2008,5038.06,1247 N 17TH ST , 
   166943,PERMIT,2008,5533.85,1719 N FELTON ST , 
   166963,PERMIT,2008,12416.2,5624 LANSDOWNE AVE , 
   167003,PERMIT,2008,9497.13,4651 N 16TH ST , 
   167481,PERMIT,2008,4359.96,660 N CONESTOGA ST , 
   167497,PERMIT,2008,8835.91,724 UNION ST , 
   167578,PERMIT,2008,14595.8,8329 WILLIAMS AVE , 
   167649,PERMIT,2008,2621.79,2006 S 07TH ST , 
   167663,PERMIT,2008,19678.28,6529 N SMEDLEY ST , 
   167665,PERMIT,2008,919.35,1246 N MYRTLEWOOD ST , 
   167792,PERMIT,2008,4146.04,2311 W ATLANTIC ST , 
   167958,PERMIT,2008,9697.05,5504 MEDIA ST , 
   167990,PERMIT,2008,3525.11,3421 W CLEARFIELD ST , 
   168063,PERMIT,2008,3597.47,2727 N NEWKIRK ST , 
   168164,PERMIT,2008,5084.53,732 DALY ST , 
   168165,PERMIT,2008,8172.86,5314 ADDISON ST , 
   168232,PERMIT,2008,36243.91,6113 OSAGE AVE , 
   168233,PERMIT,2008,2994.1,5524 CATHARINE ST , 
   168266,PERMIT,2008,11066.75,5032 CEDAR AVE , 
   168286,PERMIT,2008,8119.19,5725 KINGSESSING AVE , 
   168307,PERMIT,2008,13280.81,4800 LANCASTER AVE , 
   168307,PERMIT,2008,13280.81,4800 LANCASTER WLK , 
   168315,PERMIT,2008,1583.12,3047 REDNER ST , 
   168540,PERMIT,2008,9274.91,4522 N 15TH ST , 
   168606,PERMIT,2008,6396.57,3831 N 08TH ST , 
   168629,PERMIT,2008,6344.17,1937 E LIPPINCOTT ST , 
   168670,PERMIT,2008,4214.04,2204 W VENANGO ST , 
   168746,PERMIT,2008,76.08,1809 N 26TH ST , 
   168834,PERMIT,2008,8855.28,2213 MELVIN ST , 
   168836,PERMIT,2008,0,1011 PALLAS ST , 
   169014,PERMIT,2008,3749.19,4009 HAVERFORD AVE , 
   169201,PERMIT,2008,8421.84,712 UNION ST , 
   169218,PERMIT,2008,8835.91,716 UNION ST , 
   169373,PERMIT,2008,5800.03,5239 PINE ST , 
